nct_id;nlm_download_date_description;study_first_submitted_date;results_first_submitted_date;disposition_first_submitted_date;last_update_submitted_date;study_first_submitted_qc_date;study_first_posted_date;study_first_posted_date_type;results_first_submitted_qc_date;results_first_posted_date;results_first_posted_date_type;disposition_first_submitted_qc_date;disposition_first_posted_date;disposition_first_posted_date_type;last_update_submitted_qc_date;last_update_posted_date;last_update_posted_date_type;start_month_year;start_date_type;start_date;verification_month_year;verification_date;completion_month_year;completion_date_type;completion_date;primary_completion_month_year;primary_completion_date_type;primary_completion_date;target_duration;study_type;acronym;baseline_population;brief_title;official_title;overall_status;last_known_status;phase;enrollment;enrollment_type;source;limitations_and_caveats;number_of_arms;number_of_groups;why_stopped;has_expanded_access;expanded_access_type_individual;expanded_access_type_intermediate;expanded_access_type_treatment;has_dmc;is_fda_regulated_drug;is_fda_regulated_device;is_unapproved_device;is_ppsd;is_us_export;biospec_retention;biospec_description;ipd_time_frame;ipd_access_criteria;ipd_url;plan_to_share_ipd;plan_to_share_ipd_description;created_at;updated_at;cities_lead;id.x;role;name;affiliation;intervention_names_comb;id.y;number_of_facilities;number_of_nsae_subjects;number_of_sae_subjects;registered_in_calendar_year;nlm_download_date;actual_duration;were_results_reported;months_to_report_results;has_us_facility;has_single_facility;minimum_age_num;maximum_age_num;minimum_age_unit;maximum_age_unit;number_of_primary_outcomes_to_measure;number_of_secondary_outcomes_to_measure;number_of_other_outcomes_to_measure
NCT01683864;ClinicalTrials.gov processed this data on May 29, 2020;2012-09-06;;;2017-06-27;2012-09-11;2012-09-12;Estimate;;;;;;;2017-06-27;2018-01-30;Actual;September 2012;;2012-09-30;October 2016;2016-10-31;May 2015;Actual;2015-05-31;May 2015;Actual;2015-05-31;;Interventional;HIPECStomach;;Randomized Controlled Trial to Prevent Peritoneal Seeding in Gastric Cancer;Randomized Controlled Trial to Prevent Peritoneal Seeding in Gastric Cancer;Terminated;;Phase 2/Phase 3;3;Actual;University Hospital Tuebingen;;3;;Recruitment problems;FALSE;;;;TRUE;;;;;;;;;;;No;;2020-06-01T14:03:30Z;2020-06-01T14:03:30Z;Tübingen;3614677;Principal Investigator;Alfred Königsrainer, MD;University Hospital Tuebingen;positive cytology with HIPEC;63653791;1;0;0;2012;2020-05-29;32;TRUE;17;FALSE;TRUE;18;;Years;;2;;2
NCT01683240;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-06;;;2016-05-10;2012-09-06;2012-09-11;Estimate;;;;;;;2016-05-10;2016-05-11;Estimate;February 2011;;2011-02-28;May 2016;2016-05-31;February 2016;Actual;2016-02-29;February 2016;Actual;2016-02-29;;Interventional;SAC;;Prospective Multicenter Evaluation of a New Short-access-cholangioscope for Biliary Duct Strictures and Gall Stones;Prospective Multicenter Evaluation of a New Short-access-cholangioscope for Biliary Duct Strictures and Gall Stones;Completed;;N/A;59;Actual;Universitätsklinikum Hamburg-Eppendorf;;1;;;FALSE;;;;FALSE;;;;;;;;;;;Undecided;;2020-06-01T14:03:41Z;2020-06-01T14:03:41Z;Hamburg;3614723;Principal Investigator;Thomas Rösch, Prof. Dr.;Universitätsklinikum Hamburg-Eppendorf;cholangioscopy (Frimberger);63653838;5;;;2012;2020-05-29;60;FALSE;;FALSE;FALSE;18;;Years;;1;3;
NCT01679405;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-17;;;2019-08-26;2012-08-31;2012-09-06;Estimate;;;;;;;2019-08-26;2019-09-06;Actual;August 2012;;2012-08-31;August 2019;2019-08-31;April 2016;Actual;2016-04-30;April 2016;Actual;2016-04-30;;Interventional;;;BIBW 2992 as add-on to Gem/Cis in Advanced Biliary Tract Cancer;Open-label, Uncontrolled, Multicenter Phase I/Ib Trial to Investigate Safety and Efficacy of BIBW 2992 and Standard Gemcitabine/Cisplatin in Chemo-naïve Patients With Advanced Biliary Tract Adenocarcinoma;Terminated;;Phase 1;9;Actual;Johannes Gutenberg University Mainz;;2;;No sufficient clinical or molecular signals for efficacy were observed.;FALSE;;;;FALSE;;;;;;;;;;;No;;2020-06-01T14:04:37Z;2020-06-01T14:04:37Z;Mainz;3615098;Principal Investigator;Markus Moehler, Prof. Dr. med.;University Medical Center of the Johannes Gutenberg-University Mainz;BIBW 2992;63654138;1;91;26;2012;2020-05-29;44;TRUE;10;FALSE;TRUE;18;;Years;;1;4;
NCT01673776;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-20;;;2018-08-06;2012-08-23;2012-08-28;Estimate;;;;;;;2018-08-06;2018-08-08;Actual;March 2012;;2012-03-31;August 2018;2018-08-31;October 15, 2016;Actual;2016-10-15;October 2016;Actual;2016-10-31;;Interventional;FEMO;;Multimodal Approach to Improve the Outcome of Patients With a Proximal Femoral Fracture;Can a Multimodal Approach Improve the Outcome of Patients With a Proximal Femoral Fracture?;Completed;;N/A;132;Actual;Technische Universität München;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:06:13Z;2020-06-01T14:06:13Z;Munich;3615634;Principal Investigator;Bettina Jungwirth, MD;Klinik für Anaesthesiologie, Klinikum rechts der Isar der Technischen Universität München, Ismaninger Str. 22, 81675 München;PulsioFlex® Monitoring;63654566;1;;;2012;2020-05-29;55;FALSE;;FALSE;TRUE;60;;Years;;1;3;
NCT01673763;ClinicalTrials.gov processed this data on May 29, 2020;2011-10-17;;;2017-10-11;2012-08-27;2012-08-28;Estimate;;;;;;;2017-10-11;2017-10-13;Actual;July 2010;Actual;2010-07-31;October 2017;2017-10-31;August 2017;Actual;2017-08-31;June 2016;Actual;2016-06-30;;Interventional;PEPSI;;Post-ERCP Pancreatitis Prevention by Stent Insertion;Study to Reduce Incidence of Post-ERCP Pancreatitis by Stent Insertion in the Main Pancreatic Duct After Unintended Cannulation of the Main Pancreatic Duct;Completed;;N/A;169;Actual;Technische Universität München;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:06:13Z;2020-06-01T14:06:13Z;Munich;3615635;Principal Investigator;Hana Algül, MD, MPH;II. Medizinische Klinik, Klinikum rechts der Isar, Ismaniger Strasse 22, 81675 Munich;Stent insertion into the main pancreatic duct;63654567;4;;;2011;2020-05-29;72;FALSE;;FALSE;FALSE;18;100;Years;Years;1;;
NCT01672216;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-07;;;2013-09-20;2012-08-21;2012-08-24;Estimate;;;;;;;2013-09-20;2013-09-23;Estimate;August 2012;;2012-08-31;September 2013;2013-09-30;May 2015;Anticipated;2015-05-31;May 2014;Anticipated;2014-05-31;;Interventional;3T-CO;;Multicenter Randomized Controlled Trial to Compare the Outcome of Conservative Triple Target Treatment With EMG-Biofeedback in Chronic Obstipation;Triple Target Treatment (3T) Combining Amplitude Modulated Middle Frequency (AM-MF) Stimulation With Electromyography (EMG)EMG-Biofeedback Versus EMG-Biofeedback in Chronic Obstipation;Unknown status;;Phase 3;140;Anticipated;University of Giessen;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:06:39Z;2020-06-01T14:06:39Z;Giessen;3615744;Principal Investigator;Thilo Schwandner, Dr.;University of Giessen;Combination of EMG-biofeedback plus EMG-triggered AM-MF-stimulation | EMG-biofeedback alone;63654686;1;;;2012;2020-05-29;;FALSE;;FALSE;TRUE;18;;Years;;1;7;
NCT01668498;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-16;;;2016-04-18;2012-08-17;2012-08-20;Estimate;;;;;;;2016-04-18;2016-04-19;Estimate;May 2011;;2011-05-31;April 2016;2016-04-30;March 2016;Actual;2016-03-31;January 2015;Actual;2015-01-31;;Interventional;;;Comparison of Two Preemptive Treatment Strategies of Panitumumab Mediated Skin Toxicity and Assessment of QoL in Patient With Ras-wt Colorectal Cancer;Comparison of Two Preemptive Treatment Strategies of Panitumumab Mediated Skin Toxicity and Assessment of Quality of Life in Patients With Ras-wildtype Colorectal Cancer;Completed;;Phase 2;88;Actual;AIO-Studien-gGmbH;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:07:29Z;2020-06-01T14:07:29Z;Mannheim;3616032;Principal Investigator;Melanie Kripp, Dr. med.;III. Medizinische Klinik, Universitätsmedizin Mannheim;Erythromycin | Doxycycline;63654973;1;;;2012;2020-05-29;44;FALSE;;FALSE;TRUE;18;;Years;;1;5;
NCT01666600;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-12;;;2017-10-30;2012-08-10;2012-08-16;Estimate;;;;;;;2017-10-30;2017-11-01;Actual;August 2012;;2012-08-31;October 2017;2017-10-31;September 2017;Actual;2017-09-30;March 2017;Actual;2017-03-31;;Interventional;;;NOA-12: BIBF1120 and R-RT in Glioblastoma;A Phase I/II, Randomized, Open-label, Multi-centre Study of BIBF1120 + Reirradiation (R-RT) Versus Reirradiation in the Treatment of Patients With First or Second Progression of Glioblastoma;Terminated;;Phase 1/Phase 2;63;Actual;University Hospital Heidelberg;;2;;Interim Analysis for Feasibility;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:08:01Z;2020-06-01T14:08:01Z;Heidelberg;;;;;BIBF 1120 | radiotherapy;63655124;2;;;2012;2020-05-29;55;FALSE;;FALSE;FALSE;18;;Years;;1;6;
NCT01665885;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-13;;;2015-02-16;2012-08-13;2012-08-15;Estimate;;;;;;;2015-02-16;2015-02-18;Estimate;August 2012;;2012-08-31;June 2013;2013-06-30;November 2015;Anticipated;2015-11-30;August 2015;Anticipated;2015-08-31;;Interventional;HAIS-SE;;Hypothermia in Acute Ischemic Stroke - Surface Versus Endovascular Cooling (HAIS-SE);HAIS-SE (Hypothermia in Acute Ischemic Stroke - Surface Versus Endovascular Cooling): A Randomized Trial Comparing Surface Versus Endovascular Cooling in Awake Stroke Patients Treated With Thrombolysis;Unknown status;;Phase 2;60;Anticipated;University Hospital Heidelberg;;3;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:08:10Z;2020-06-01T14:08:10Z;Heidelberg;3616261;Principal Investigator;Sven Poli, Dr. med.;University Hospital Heidelberg;ZOLL Thermogard XP | BARD/Medivance Arctic Sun 5000;63655178;1;;;2012;2020-05-29;;FALSE;;FALSE;TRUE;18;90;Years;Years;1;4;
NCT01663818;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-06;;;2018-08-06;2012-08-09;2012-08-13;Estimate;;;;;;;2018-08-06;2018-08-08;Actual;August 2012;;2012-08-31;August 2018;2018-08-31;October 2015;Actual;2015-10-31;December 2014;Actual;2014-12-31;;Interventional;TOBA;;Tack Optimized Balloon Angioplasty (TOBA) Study;Tack Optimized Balloon Angioplasty (TOBA) Study for Femoropopliteal Arteries Using the Tack-IT Endovascular Stapler;Completed;;N/A;138;Actual;Intact Vascular;;1;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:08:41Z;2020-06-01T14:08:41Z;Leipzig;3616421;Principal Investigator;Dierk Scheinert, MD;Park Hospital, Leipzig;Tack-It Endovascular Stapler;63655319;1;;;2012;2020-05-29;28;FALSE;;FALSE;TRUE;18;;Years;;1;;
NCT01663649;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-08;;;2015-03-24;2012-08-08;2012-08-13;Estimate;;;;;;;2015-03-24;2015-03-25;Estimate;June 2012;;2012-06-30;March 2015;2015-03-31;February 2014;Actual;2014-02-28;December 2013;Actual;2013-12-31;;Interventional;;;Effectiveness of Web-based Treatment for Depression in Patients With Neurologic Disorders;Evaluation of the Effectiveness of a Web-based Treatment Program for Depression (Deprexis) for the Reduction of Depressive Symptoms in Patients With Multiple Sclerosis and Epilepsy. A Randomized Controlled Trial;Completed;;N/A;180;Actual;Universitätsklinikum Hamburg-Eppendorf;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:08:46Z;2020-06-01T14:08:46Z;Hamburg;3616434;Principal Investigator;Steffen Moritz, Prof.;Universitätsklinikum Hamburg-Eppendorf;Wait-list | Deprexis;63655333;2;;;2012;2020-05-29;18;FALSE;;FALSE;FALSE;18;65;Years;Years;1;1;4
NCT01663324;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-23;;;2016-05-17;2012-08-08;2012-08-13;Estimate;;;;;;;2016-05-17;2016-05-18;Estimate;July 2012;;2012-07-31;May 2016;2016-05-31;January 2015;Actual;2015-01-31;August 2014;Actual;2014-08-31;;Interventional;Multisite rTMS;;rTMS for the Treatment of Chronic Tinnitus: Optimization by Simulation of the Cortical Tinnitus Network;Repetitive Transcranial Magnetic Stimulation for the Treatment of Chronic Tinnitus: Optimization by Stimulation of the Cortical Tinnitus Network;Completed;;N/A;50;Actual;University of Regensburg;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:08:59Z;2020-06-01T14:08:59Z;Regensburg;3616457;Principal Investigator;Berthold Langguth, MD, Ph.D.;University of Regensburg, Dept of Psychiatry;rTMS intervention 1 | rTMS intervention 2;63655357;1;;;2012;2020-05-29;25;FALSE;;FALSE;TRUE;18;70;Years;Years;2;16;
NCT01660425;ClinicalTrials.gov processed this data on May 29, 2020;2012-08-06;;;2014-03-12;2012-08-07;2012-08-08;Estimate;;;;;;;2014-03-12;2014-03-13;Estimate;May 2012;;2012-05-31;March 2014;2014-03-31;March 2015;Anticipated;2015-03-31;December 2014;Anticipated;2014-12-31;;Interventional;;;Enhancement of Methylphenidate Treatment by Psychosocial Intervention and Support;Enhancement of Psychosocial Functioning, Quality of Life, Satisfaction With Medication and Medication Compliance of Methylphenidate Treatment by Psychosocial Intervention and Support;Unknown status;;N/A;100;Anticipated;University of Cologne;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:09:43Z;2020-06-01T14:09:43Z;Köln;3616701;Principal Investigator;Manfred Doepfner, PhD;University of Cologne;Enhancement with psychosocial intervention;63655582;1;;;2012;2020-05-29;;FALSE;;FALSE;TRUE;6;12;Years;Years;1;6;
NCT01657305;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-29;;;2017-05-27;2012-08-03;2012-08-06;Estimate;;;;;;;2017-05-27;2018-01-23;Actual;August 2012;;2012-08-31;May 2017;2017-05-31;September 2014;Actual;2014-09-30;August 2013;Actual;2013-08-31;;Interventional;;;Oleogel-S10 in Wound Healing of Split-Thickness Skin Graft Donor Sites (BSH-12);Open, Blindly Evaluated, Prospective, Controlled, Randomized, Multicenter Phase III Clinical Trial to Compare Intra-individually the Efficacy and Tolerance of Oleogel-S10 Versus Standard of Care in Accelerating the Wound Healing of Split-Thickness Skin Graft Donor Sites;Completed;;Phase 3;107;Actual;Amryt Pharma;;2;;;FALSE;;;;FALSE;;;;;;;;;;;No;;2020-06-01T14:10:24Z;2020-06-01T14:10:24Z;Greifswald;3616982;Principal Investigator;Hans Robert Metelmann, Prof;Universitätsmedizin Greifswald MKG-Chirurgie/Plastische Operationen;Oleogel-S10, non-adhesive wound dressing | Non-adhesive wound dressing only;63655815;24;0;4;2012;2020-05-29;12;TRUE;25;FALSE;FALSE;18;;Years;;1;12;
NCT01657292;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-29;;;2015-08-28;2012-08-03;2012-08-06;Estimate;;;;;;;2015-08-28;2015-09-28;Estimate;August 2012;;2012-08-31;August 2015;2015-08-31;July 2014;Actual;2014-07-31;July 2013;Actual;2013-07-31;;Interventional;;;Oleogel-S10 Versus Standard of Care in Healing of Grade 2a Burn Wounds;Open, Blindly Evaluated, Prospective, Controlled, Randomized, Multicenter Phase III Clinical Trial to Compare Intra-individually the Efficacy and Tolerance of Oleogel-S10 Versus Standard of Care in Accelerating the Healing of Grade 2a Partial-Thickness Burn Wounds;Completed;;Phase 3;61;Actual;Amryt Pharma;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:10:25Z;2020-06-01T14:10:25Z;Berlin;3616983;Principal Investigator;Bernd Hartmann, Dr.;Trauma Hospital Berlin, Warener Str. 7, 12683 Berlin, Germany;Oleogel-S10 ointment | Octenilin® wound gel;63655816;9;0;16;2012;2020-05-29;11;TRUE;24;FALSE;FALSE;18;;Years;;1;10;
NCT01656135;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-31;;;2016-03-08;2012-08-01;2012-08-02;Estimate;;;;;;;2016-03-08;2016-03-09;Estimate;December 2012;;2012-12-31;March 2016;2016-03-31;December 2015;Actual;2015-12-31;December 2015;Actual;2015-12-31;;Interventional;;;Reference Group Trial for The ONE Study;Reference Group Trial for The ONE Study: A Unified Approach to Evaluating Cellular Immunotherapy in Solid Organ Transplantation;Completed;;Phase 4;70;Actual;University of Regensburg;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:10:45Z;2020-06-01T14:10:45Z;Regensburg;3617093;Study Director;Edward K. Geissler, Ph.D.;University of Regensburg;Blood drawing for immune monitoring and questionnaires;63655903;8;;;2012;2020-05-29;36;FALSE;;TRUE;FALSE;18;;Years;;1;9;2
NCT01656096;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-31;;;2016-10-27;2012-07-31;2012-08-02;Estimate;;;;;;;2016-10-27;2016-10-28;Estimate;July 2012;;2012-07-31;October 2016;2016-10-31;July 2014;Actual;2014-07-31;July 2014;Actual;2014-07-31;;Interventional;;;Renal Sympathetic Denervation in Mild Refractory Hypertension;Renal Sympathetic Denervation in Patients With Mild Refractory Hypertension;Completed;;Phase 4;71;Actual;University of Leipzig;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:10:46Z;2020-06-01T14:10:46Z;Leipzig;3617096;Principal Investigator;Steffen Desch, MD;Heart Center Leipzig - University Hospital;Renal sympathetic denervation (Symplicity ablation catheter, Medtronic Inc. Minneapolis, Minnesota, USA) | Sham procedure;63655906;1;;;2012;2020-05-29;24;FALSE;;FALSE;TRUE;18;75;Years;Years;1;;
NCT01655368;ClinicalTrials.gov processed this data on May 29, 2020;2012-06-14;;;2016-06-14;2012-07-30;2012-08-01;Estimate;;;;;;;2016-06-14;2016-06-15;Estimate;May 2012;;2012-05-31;June 2016;2016-06-30;June 2015;Actual;2015-06-30;June 2015;Actual;2015-06-30;;Interventional;STEM;;Group Intervention for Improving Stigma Coping and Empowerment of People With Mental Illness (STEM);Group Intervention for Improving Stigma Coping and Empowerment of People With Mental Illness (STEM);Completed;;N/A;486;Actual;Heinrich-Heine University, Duesseldorf;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:10:54Z;2020-06-01T14:10:54Z;Düsseldorf;3617151;Principal Investigator;Wolfgang Gaebel, Prof. Dr.;LVR-Klinikum Düsseldorf Kliniken der Heinrich-Heine-Universität Düsseldorf;psychotherapeutic STEM modules | Interventional control of normal psychoeducational treatment;63655963;20;;;2012;2020-05-29;37;FALSE;;FALSE;FALSE;18;65;Years;Years;1;3;
NCT01655290;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-30;;;2019-07-02;2012-07-30;2012-08-01;Estimate;;;;;;;2019-07-02;2019-07-05;Actual;August 2012;;2012-08-31;July 2019;2019-07-31;June 2014;Actual;2014-06-30;May 2013;Actual;2013-05-31;;Interventional;Gadovit;;Comparison of Gadobutrol and Gadobenate Dimeglumin for Delayed Enhancement Cardiac MRI;Single Dose Gadobutrol in Comparison to Single Dose Gadobenate Dimeglumine for Magnetic Resonance Imaging of Chronic Myocardial Infarction at 3 Tesla;Completed;;Phase 2;20;Anticipated;Technische Universität München;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:10:55Z;2020-06-01T14:10:55Z;Munich;;;;;Gadovist® (Gadobutrol), Multihance® (Gadobenate dimeglumin);63655969;1;;;2012;2020-05-29;9;FALSE;;FALSE;TRUE;18;80;Years;Years;1;;
NCT01651832;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-25;;;2016-10-24;2012-07-25;2012-07-27;Estimate;;;;;;;2016-10-24;2016-10-25;Estimate;July 2012;;2012-07-31;October 2016;2016-10-31;December 2015;Actual;2015-12-31;December 2015;Actual;2015-12-31;;Interventional;SCAN;;Supportive Cancer Care Networkers (SCAN);Supportive Cancer Care Networkers - a Prospective Randomized Controlled Multi-center Trial;Completed;;N/A;261;Actual;Martin-Luther-Universität Halle-Wittenberg;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:11:48Z;2020-06-01T14:11:48Z;Halle;3617418;Study Director;Margarete Landenberger, Prof. Dr.;Martin-Luther-University Halle-Wittenberg, Medical Faculty, Institute for Health and Nursing Science;SCAN;63656231;9;;;2012;2020-05-29;41;FALSE;;FALSE;FALSE;18;85;Years;Years;1;6;
NCT01651780;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-24;;;2017-03-09;2012-07-26;2012-07-27;Estimate;;;;;;;2017-03-09;2017-04-07;Actual;October 2012;;2012-10-31;March 2017;2017-03-31;June 2015;Actual;2015-06-30;June 2015;Actual;2015-06-30;;Interventional;BRAVO 2/3;;Open-label, Randomized Trial in Participants Undergoing TAVR to Determine Safety & Efficacy of Bivalirudin vs UFH;Effect of Bivalirudin on Aortic Valve Intervention Outcomes 2/3 (BRAVO 2/3);Completed;;Phase 3;803;Actual;The Medicines Company;;2;;;FALSE;;;;TRUE;;;;;TRUE;;;;;;;;2020-06-01T14:11:49Z;2020-06-01T14:11:49Z;Bonn;3617423;Principal Investigator;Eberhardt Grube, MD;University Hospital, Bonn;Bivalirudin | Unfractionated Heparin;63656235;33;286;511;2012;2020-05-29;32;TRUE;18;FALSE;FALSE;18;;Years;;2;10;
NCT01651390;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-24;;;2016-09-23;2012-07-26;2012-07-27;Estimate;;;;;;;2016-09-23;2016-09-26;Estimate;June 2012;;2012-06-30;September 2016;2016-09-30;July 2016;Actual;2016-07-31;January 2015;Actual;2015-01-31;;Interventional;BIOLUX-RCT;;Clinical Performance of the Pantera Lux Balloon Versus the Orsiro Stent in Patients With In-stent Restenosis.;BIOLUX RCT - Clinical Performance of the Pantera LUX Paclitaxel Releasing Balloon Versus the Drug Eluting Orsiro Hybrid Stent System in Patients With In-stent Restenosis - a Randomized Controlled Trial;Completed;;N/A;231;Actual;Biotronik AG;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T14:11:53Z;2020-06-01T14:11:53Z;Duisburg;3617457;Principal Investigator;Christoph K Naber, MD;Contilia Heart- and Vascular Center, Elisabeth Krankenhaus, Klara-Kopp-Weg 1, 45138 Essen, Germany;Percutaneous coronary intervention | Percutaneous coronary intervention;63656266;14;;;2012;2020-05-29;31;FALSE;;FALSE;FALSE;18;;Years;;1;9;
NCT01647880;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-23;;;2020-04-14;2012-07-23;2012-07-24;Estimate;;;;;;;2020-04-14;2020-04-15;Actual;July 2013;;2013-07-31;April 2020;2020-04-30;April 2016;Actual;2016-04-30;April 2016;Actual;2016-04-30;;Interventional;MOVING;;MOdification of VIsual Outcomes After Optic Neuritis in CIS or MS by Gilenya (MOVING Study);Phase II/III Study to Investigate the Effects of Fingolimod Versus Interferon Beta-1b on Visual Recovery After Optic Neuritis;Terminated;;Phase 2/Phase 3;15;Actual;Charite University, Berlin, Germany;;2;;delayed recruitment;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:13:01Z;2020-06-01T14:13:01Z;Berlin;3617730;Study Director;Olaf Hoffmann, PD Dr. med.;Charite- NeuroCure;Verum arm receiving Gilenya® | Active Comparator receiving Extavia®;63656527;2;;;2012;2020-05-29;33;FALSE;;FALSE;FALSE;18;55;Years;Years;1;1;
NCT01647854;ClinicalTrials.gov processed this data on May 29, 2020;2012-07-16;;;2015-09-22;2012-07-19;2012-07-24;Estimate;;;;;;;2015-09-22;2015-09-23;Estimate;August 2012;;2012-08-31;September 2015;2015-09-30;May 2015;Actual;2015-05-31;May 2015;Actual;2015-05-31;;Interventional;;;Operation of a Mobile Telemedicine System in the EMS;Introduction and Operation of a Mobile Telemedicine System to Support Paramedics in the Emergency Medical Service;Completed;;N/A;425;Actual;RWTH Aachen University;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T14:13:01Z;2020-06-01T14:13:01Z;Aachen;3617733;Study Chair;Rolf Rossaint, Prof. Dr.;University Hospital Aachen, Germany, Department of Anesthesiology;Teleconsultation;63656529;1;;;2012;2020-05-29;33;FALSE;;FALSE;TRUE;;;;;1;4;
